"crrdr_d","ID","endID","all_pa_area_sqkm","all_pa_pct_overlap","nPAs","LCP_length_km","nKBAs"
"CORR1919","Agua Blanca","H0001",776.251389004321,4.72294791615169,1,85.5671095504294,1
"CORR1920","Agua Blanca","H0006",776.251389004321,4.63594835809929,1,87.1387641538939,1
"CORR1921","Sierra de Tabasco","H0001",2459.12866294569,29.6207663004585,1,43.2798881333947,2
"CORR1922","Sierra de Tabasco","H0002",2131.96161572165,18.9632866067421,1,58.5811770604246,2
"CORR1923","Sierra de Tabasco","H0002",2131.96161572165,17.3382536176868,1,64.0765795931588,2
"CORR1924","Sierra de Tabasco","H0006",2459.12866294569,19.8478620338414,1,64.7015618823752,2
"CORR1925","Sierra de Tabasco","H0003",2459.12866294569,20.7670537041184,1,61.76351381171,2
"CORR1926","El Palmar","H0008",47655.9969398263,31.9277984466592,10,768.212490393469,5
"CORR1927","El Palmar","H0005",46742.2327596304,29.5309185348331,8,815.383603502501,6
"CORR1928","El Palmar","H0010",46540.0116821106,30.9926153830713,9,772.560885788055,5
"CORR1929","El Palmar","H0013",46540.0116821106,31.2339800916458,9,766.543920673419,5
"CORR1930","El Palmar","H0011",46540.0116821106,30.8094565206079,9,777.210341424159,5
"CORR1931","Golfo de Montijo","H0377",4860.00754244731,22.6797207372992,2,107.621848457717,1
"CORR1932","Golfo de Montijo","H0377",4860.00754244731,22.3755400975692,2,109.092777643564,1
"CORR1933","Golfo de Montijo","H0375",4860.00754244731,20.7975884432893,2,117.34159689421,1
"CORR1934","Golfo de Montijo","H0372",4860.00754244731,20.0639421587101,2,121.641765864015,1
"CORR1935","Golfo de Montijo","H0376",1247.82502949594,4.84327801947569,2,129.308902937859,2
"CORR1936","Cano Negro","H0350",2228.47509814142,20.2739864843339,3,55.2824114203729,2
"CORR1937","Cano Negro","H0351",9577.07634406082,47.6917177895087,7,101.004341138404,3
"CORR1938","Cano Negro","H0352",11680.8361096086,52.6520119077711,7,111.554333000379,3
"CORR1939","Cano Negro","H0349",4415.05059301202,24.5444691070156,3,90.6048793971899,2
"CORR1940","Cano Negro","H0353",10985.5404379444,37.077999816207,8,149.026327456432,4
"CORR1941","Centro de Interpretacion de la Naturaleza","H0001",4116.20885050607,16.5713598950524,2,130.035726656027,2
"CORR1942","Centro de Interpretacion de la Naturaleza","H0002",3789.04077719826,13.634220636534,2,145.412838649103,2
"CORR1943","Centro de Interpretacion de la Naturaleza","H0004",1680.04307810559,6.50338817631943,2,135.273369059658,2
"CORR1944","Centro de Interpretacion de la Naturaleza","H0002",3789.04077719826,13.1361494628665,2,150.908241181838,2
"CORR1945","Centro de Interpretacion de la Naturaleza","H0003",1680.04307810559,6.11146564733985,2,143.97982099628,2
"CORR1946","San San Pond Sak","H0366",11719.5593732391,82.9834885304769,3,70.7759523022138,3
"CORR1947","San San Pond Sak","H0369",10923.2595918231,81.9666961045887,3,66.8142928399215,3
"CORR1948","San San Pond Sak","H0369",12024.3064508477,84.029207802456,3,71.7724293196045,3
"CORR1949","San San Pond Sak","H0369",9942.08427244016,81.9980466649588,3,60.6218952529536,3
"CORR1950","San San Pond Sak","H0369",10219.7958021415,82.910233627424,3,61.6232985827068,3
"CORR1951","Punta Patino","H0386",11106.953232821,65.3707254190136,6,85.0147937705326,3
"CORR1952","Punta Patino","H0380",18368.3731716902,68.7554889520435,9,134.406330112487,3
"CORR1953","Punta Patino","H0382",20035.5834710241,70.5908023762194,9,142.860410499398,3
"CORR1954","Punta Patino","H0390",15595.7952678113,26.274502155201,7,298.993476380693,4
"CORR1955","Punta Patino","H0398",14761.8921226678,25.7821680942235,6,288.370355742369,3
"CORR1956","Parque Estatal de Kabah","H0008",47929.0191480341,37.779941597613,11,653.080539573394,4
"CORR1957","Parque Estatal de Kabah","H0013",46810.4721111807,36.9695760059406,10,651.487792919388,4
"CORR1958","Parque Estatal de Kabah","H0010",46810.4721111807,36.6338401935976,10,657.504758034025,4
"CORR1959","Parque Estatal de Kabah","H0011",46810.4721111807,36.3796776874942,10,662.154213670131,4
"CORR1960","Parque Estatal de Kabah","H0005",47015.2547648335,34.5990638885593,9,700.251652682427,5
"CORR1961","Cuxtal","H0008",57829.8108508067,40.4801795097404,12,734.951832659717,4
"CORR1962","Cuxtal","H0013",56722.6465714782,39.7741208688517,11,733.35908600571,4
"CORR1963","Cuxtal","H0010",56722.6465714782,39.4530959587324,11,739.376051120347,4
"CORR1964","Cuxtal","H0011",56722.6465714782,39.2096342438305,11,744.025506756453,4
"CORR1965","Cuxtal","H0005",56916.0467852547,37.4743142770389,10,782.122945768752,5
"CORR1966","Nargana","H0380",29266.1899619391,58.2908004065688,6,252.101215451307,2
"CORR1967","Nargana","H0382",32935.2464780795,61.1312604862389,5,270.61243777089,2
"CORR1968","Nargana","H0386",39714.879440519,60.4067341387291,5,330.447851977804,2
"CORR1969","Nargana","H0373",41376.5736758845,72.1996085083078,9,287.48045498902,7
"CORR1970","Nargana","H0377",52196.4081569303,78.007896667719,9,335.889639506365,6
"CORR1971","San Juan Butista Tabi y anexa Sacnicte","H0008",47664.0560577421,37.4557094500942,10,654.918690919353,4
"CORR1972","San Juan Butista Tabi y anexa Sacnicte","H0013",46556.8917537964,36.6560413748101,9,653.325944265346,4
"CORR1973","San Juan Butista Tabi y anexa Sacnicte","H0010",46556.8917537964,36.3241687306656,9,659.342909379984,4
"CORR1974","San Juan Butista Tabi y anexa Sacnicte","H0011",46556.8917537964,36.0729187462962,9,663.992365016087,4
"CORR1975","San Juan Butista Tabi y anexa Sacnicte","H0033",45668.8650303566,36.8977096418857,9,636.505037460665,3
"CORR1976","Manchon Guamuchal","H0247",3465.346561432,22.4320465343523,3,80.0797898867846,3
"CORR1977","Manchon Guamuchal","H0247",3465.346561432,22.8974275771047,3,78.4572145688444,2
"CORR1978","Manchon Guamuchal","H0258",4433.86791428407,26.8022859087745,3,85.7084407907668,2
"CORR1979","Manchon Guamuchal","H0237",4061.51717735317,22.567441214735,5,93.3717675635826,3
"CORR1980","Manchon Guamuchal","H0258",4458.17594999322,26.9465186548374,5,85.7176396711896,2
"CORR1981","Reserva de la Biosfera Pantanos de Centla","H0005",7101.9023696225,18.8261353409545,2,196.786089600027,2
"CORR1982","Reserva de la Biosfera Pantanos de Centla","H0002",7101.9023696225,18.7028919974101,2,197.977050594896,2
"CORR1983","Reserva de la Biosfera Pantanos de Centla","H0002",7101.9023696225,18.3933483792835,2,201.311033478276,2
"CORR1984","Reserva de la Biosfera Pantanos de Centla","H0001",7101.9023696225,15.7324400384336,2,235.622899244919,3
"CORR1985","Reserva de la Biosfera Pantanos de Centla","H0008",7101.9023696225,17.1674156694494,2,215.494490186786,2
"CORR1986","La Encrucijada","H0117",472.890011299437,6.84927882545588,2,35.9696583279084,2
"CORR1987","La Encrucijada","H0092",10080.7760909771,55.8862378226572,2,93.9594920640795,2
"CORR1988","La Encrucijada","H0084",11302.7046646704,50.2818698265886,3,117.190604506419,2
"CORR1989","La Encrucijada","H0168",2071.61502501155,15.8483693495883,2,68.1021689513785,3
"CORR1990","La Encrucijada","H0109",3230.31242762933,33.64940483355,2,49.9570527805762,2
"CORR1991","La Sepultura","H0059",7757.51088221478,99.7668208683299,2,40.8113659188251,2
"CORR1992","La Sepultura","H0059",8207.94108799536,99.7795889210419,2,43.1504500631775,2
"CORR1993","La Sepultura","H0030",3009.16201598066,34.179114578856,2,46.2201682267268,3
"CORR1994","La Sepultura","H0057",8884.78065799578,99.7963455668124,2,46.7237953148147,2
"CORR1995","La Sepultura","H0067",9534.58912726582,99.8101988328254,2,50.0956897312169,2
"CORR2001","Terraba Sierpe","H0369",963.917876514461,6.69719087900138,3,72.2820987313886,6
"CORR2002","Terraba Sierpe","H0369",2417.17780774448,12.4502851434997,2,97.4650971187599,5
"CORR2003","Terraba Sierpe","H0367",901.154610540946,6.82952680214816,1,66.2456198445732,5
"CORR2004","Terraba Sierpe","H0365",2304.07412529684,11.34281621171,2,102.013827337246,5
"CORR2005","Terraba Sierpe","H0364",901.154610540946,4.24637204569203,1,106.503553972168,5
"CORR2006","Serrania del Bagre","H0386",8118.19044267736,82.0640692839042,3,49.5357533492608,2
"CORR2007","Serrania del Bagre","H0380",15080.4974350028,74.3639316859054,8,102.063632040388,2
"CORR2008","Serrania del Bagre","H0382",16748.167220742,76.3119210378688,8,110.517712427298,2
"CORR2009","Serrania del Bagre","H0390",12592.3988562951,24.1068293371828,4,263.36278982733,3
"CORR2010","Serrania del Bagre","H0398",11773.1179543104,23.4389961989286,3,253.346253717377,2
"CORR2011","Parque Nacional Jeanette Kawas","H0149",4343.77191827452,29.6830973352741,4,74.2902939702877,1
"CORR2012","Parque Nacional Jeanette Kawas","H0155",5511.12936234795,54.0242100000137,3,51.6110350408138,1
"CORR2013","Parque Nacional Jeanette Kawas","H0155",5668.0439510147,55.2713179659939,3,51.8791100616729,1
"CORR2014","Parque Nacional Jeanette Kawas","H0131",9096.83614925967,59.1606752974331,4,77.9080553456741,1
"CORR2015","Parque Nacional Jeanette Kawas","H0131",9359.54713687946,59.846703846745,4,79.2495464613031,1
"CORR2016","Santa Ana","H0001",260.786823744433,2.65374956351192,1,51.436064835513,1
"CORR2017","Santa Ana","H0004",260.786823744433,2.292452555575,1,59.4049158951805,1
"CORR2018","Santa Ana","H0003",260.786823744433,2.0010412257043,1,68.1113678318011,1
"CORR2019","Santa Ana","H0006",260.786823744433,1.87414759258478,1,72.8577385844933,1
"CORR2020","Santa Ana","H0006",260.786823744433,1.71164565852868,1,79.7991679515038,1
"CORR2021","Humedal Caribe Noreste","H0355",2170.23379608069,20.5941270295726,2,52.941748997657,2
"CORR2022","Humedal Caribe Noreste","H0355",5464.39467450636,39.2204878225697,2,69.9885467221192,2
"CORR2023","Humedal Caribe Noreste","H0357",3828.85074490746,21.7839845124078,4,88.0497569577859,6
"CORR2024","Humedal Caribe Noreste","H0355",5936.93335431069,41.2142811070803,2,72.3877504613694,2
"CORR2025","Humedal Caribe Noreste","H0360",5259.33535457144,29.489117484245,6,89.4594505374023,5
"CORR2026","Refugio de Vida Silvestre Bocas del Polochic","H0176",2522.39142842771,55.0849009210557,3,23.3383424506845,2
"CORR2027","Refugio de Vida Silvestre Bocas del Polochic","H0220",5972.49863729067,66.9486704936121,7,45.5664732849088,2
"CORR2028","Refugio de Vida Silvestre Bocas del Polochic","H0215",4074.24680332787,39.0626558200357,5,53.2190228989385,2
"CORR2029","Refugio de Vida Silvestre Bocas del Polochic","H0220",4074.24680332787,32.815908261644,5,63.4722270874536,2
"CORR2030","Refugio de Vida Silvestre Bocas del Polochic","H0215",4074.24680332787,37.8489545167432,5,54.9331247540735,2
"CORR2031","Islas Advent  Zorra y Juan Gallego","H0373",21846.3282350847,60.1897407170145,8,181.831584526872,5
"CORR2032","Islas Advent  Zorra y Juan Gallego","H0377",32666.1627946539,71.1698459369061,8,230.240769044225,4
"CORR2033","Islas Advent  Zorra y Juan Gallego","H0377",32666.1627946539,70.7951331006628,8,231.443623209213,4
"CORR2034","Islas Advent  Zorra y Juan Gallego","H0372",32956.7862968273,67.862188891836,8,243.719610096443,4
"CORR2035","Islas Advent  Zorra y Juan Gallego","H0375",32956.7862968273,67.1286453601215,8,246.355481914255,4
"CORR2036","Ribera Oeste del Lago Alajuela","H0373",20869.9053940693,54.4703013450044,8,191.91093452142,4
"CORR2037","Ribera Oeste del Lago Alajuela","H0377",31689.739813205,66.1341019885216,8,240.320119038772,3
"CORR2038","Ribera Oeste del Lago Alajuela","H0377",31689.739813205,65.8011289672627,8,241.52297320376,3
"CORR2039","Ribera Oeste del Lago Alajuela","H0372",31980.3633113271,63.2237904794067,8,253.79896009099,3
"CORR2040","Ribera Oeste del Lago Alajuela","H0375",31980.3633113271,62.5673731635223,8,256.434831908802,3
"CORR2041","Laguna El Jocotal","H0346",793.960506686682,4.15109725234984,4,97.6286364209734,2
"CORR2042","Laguna El Jocotal","H0340",804.880030998083,3.57122219923759,3,114.779969864081,1
"CORR2043","Laguna El Jocotal","H0338",7749.77762344144,25.9375409399232,5,152.172330953059,1
"CORR2044","Laguna El Jocotal","H0335",514.156210758737,1.75397490095929,2,149.378308412427,1
"CORR2045","Laguna El Jocotal","H0332",514.156210758737,1.71869367556379,2,152.471812916215,1
"CORR2046","Crooked Tree Wildlife Sanctuary","H0135",36406.8108115671,50.5572115653872,15,367.353213983895,6
"CORR2047","Crooked Tree Wildlife Sanctuary","H0149",49405.618547447,48.329349072665,18,521.066908609439,8
"CORR2048","Crooked Tree Wildlife Sanctuary","H0155",51493.8163891258,49.3637007084635,18,531.654812004437,8
"CORR2049","Crooked Tree Wildlife Sanctuary","H0155",51796.6875709073,49.5102937738182,18,533.208068847056,8
"CORR2050","Crooked Tree Wildlife Sanctuary","H0176",28327.1496923372,40.9295218820491,10,353.436254017882,5
"CORR2051","Balam Kin","H0008",58578.6028698028,65.0010914015614,9,464.58814761481,4
"CORR2052","Balam Kin","H0013",57460.5026214048,63.9617786482009,8,462.767931762664,4
"CORR2053","Balam Kin","H0010",57460.5026214048,63.1461130580353,8,468.7848968773,4
"CORR2054","Balam Kin","H0011",57460.5026214048,62.532638265924,8,473.434352513405,4
"CORR2055","Balam Kin","H0033",56583.4114709837,65.3043168269608,8,446.250317222165,3
"CORR2056","El Gancho Murillo","H0177",2958.02639165885,13.984046774788,4,109.866249508147,3
"CORR2057","El Gancho Murillo","H0185",1996.77572592991,10.7260778447048,3,96.7409676902879,3
"CORR2058","El Gancho Murillo","H0237",1578.52108986113,8.69306385345019,2,94.3612777232159,2
"CORR2059","El Gancho Murillo","H0247",1960.94685410133,11.7166966643295,3,86.997432913557,2
"CORR2060","El Gancho Murillo","H0237",3426.44357362539,20.7079540825761,3,85.9359099889059,2
"CORR2061","El Cabildo Amatal","H0177",1501.60985695131,12.3610199074721,2,63.0839128767981,2
"CORR2062","El Cabildo Amatal","H0168",1501.60985695131,10.1051711531988,2,77.3274891802065,2
"CORR2063","El Cabildo Amatal","H0185",3341.3364792796,22.5438104876792,7,77.0372060974719,3
"CORR2064","El Cabildo Amatal","H0168",1501.60985695131,9.94252874872355,2,78.5449308050098,2
"CORR2065","El Cabildo Amatal","H0237",2584.29420729278,16.0027800473016,7,83.9066226994654,3
"CORR2066","Lagunas de Yalahau","H0008",72373.4836832608,52.9486393381727,12,702.489549142138,5
"CORR2067","Lagunas de Yalahau","H0013",71257.0484352803,52.2245642633018,11,700.89680248813,5
"CORR2068","Lagunas de Yalahau","H0010",71257.0484352803,51.7841536125928,11,706.913767602766,5
"CORR2069","Lagunas de Yalahau","H0011",71257.0484352803,51.4503657319736,11,711.563223238873,5
"CORR2070","Lagunas de Yalahau","H0033",70378.2912881026,52.8360836861979,11,684.075895683443,4
"CORR2071","Punta de Manabique","H0135",8662.11208919931,78.80462701614,5,56.0146237179331,2
"CORR2072","Punta de Manabique","H0254",5559.4965419282,17.4184404964684,4,162.486770747805,3
"CORR2073","Punta de Manabique","H0216",9884.47022429179,42.4252635752297,5,118.771457990307,3
"CORR2074","Punta de Manabique","H0216",10276.2562160947,43.3774230344877,5,120.766644047753,3
"CORR2075","Punta de Manabique","H0211",5290.41964453661,13.5737762541174,4,198.578246543875,2
"CORR2076","Dzilam","H0008",72901.7105210651,44.3783353079982,12,843.11922151685,6
"CORR2077","Dzilam","H0013",71783.6129735885,43.7661452709022,11,841.450651796812,6
"CORR2078","Dzilam","H0010",71783.6129735885,43.45867496596,11,847.46761691145,6
"CORR2079","Dzilam","H0011",71783.6129735885,43.2250603125408,11,852.117072547554,6
"CORR2080","Dzilam","H0005",71987.9466658729,41.5409860363468,10,890.29033462588,7
"CORR2081","Sistema de Humedales de la Bahia de Bluefields","H0350",36498.7786760305,64.0129406674326,8,287.046608643282,7
"CORR2082","Sistema de Humedales de la Bahia de Bluefields","H0353",44276.507167769,80.676037883093,10,276.376839858542,7
"CORR2083","Sistema de Humedales de la Bahia de Bluefields","H0353",44135.3241801098,80.7344705863892,8,275.328326115343,7
"CORR2084","Sistema de Humedales de la Bahia de Bluefields","H0354",48901.8357075099,87.1535382668779,11,282.47613262995,7
"CORR2085","Sistema de Humedales de la Bahia de Bluefields","H0349",38685.3541891008,60.4306148210873,8,322.369076620096,7
"CORR2086","Sistemas Lacustre  Palustres y Riberino del Municipio de San Miguelito","H0350",9648.11782261313,38.1471755933188,4,127.569898731153,3
"CORR2087","Sistemas Lacustre  Palustres y Riberino del Municipio de San Miguelito","H0349",17215.9428365682,56.509595215119,5,153.742869545188,2
"CORR2088","Sistemas Lacustre  Palustres y Riberino del Municipio de San Miguelito","H0351",16996.7190498068,48.3291357813584,8,177.335815568252,4
"CORR2089","Sistemas Lacustre  Palustres y Riberino del Municipio de San Miguelito","H0352",19100.4788062991,51.2455809973328,8,187.885807430228,4
"CORR2090","Sistemas Lacustre  Palustres y Riberino del Municipio de San Miguelito","H0353",14285.621755207,33.5574811027503,5,214.455175324008,4
"CORR2091","Sistema Lagunar de Tisma","H0348",10470.1248038889,22.7167454824443,8,233.142946127255,1
"CORR2092","Sistema Lagunar de Tisma","H0349",11284.5256728552,23.933265104674,6,238.07302369864,3
"CORR2093","Sistema Lagunar de Tisma","H0347",7818.34446170817,16.0495113296443,6,246.370531641099,2
"CORR2094","Sistema Lagunar de Tisma","H0350",5899.3572749858,10.7399509181429,5,277.29322124182,2
"CORR2095","Sistema Lagunar de Tisma","H0345",12528.0896267017,21.7131362189552,8,291.86229787129,2
"CORR2096","Cascadas de Reforma","H0008",3176.09224856268,10.8755867983772,2,151.619361428857,2
"CORR2097","Cascadas de Reforma","H0013",3176.09224856268,11.5697726575807,2,142.265719141144,3
"CORR2098","Cascadas de Reforma","H0010",3176.09224856268,11.2039629049318,2,146.962285190694,3
"CORR2099","Cascadas de Reforma","H0011",3176.09224856268,10.7431445744122,2,153.235432156072,3
"CORR2100","Cascadas de Reforma","H0033",12176.6545466039,29.1441121891367,4,215.95974347482,2
"CORR2101","Balam Ku","H0033",35594.7181075281,51.8988212273264,6,353.630737995359,2
"CORR2102","Balam Ku","H0048",35594.7181075281,54.3916134272011,6,337.253338683864,2
"CORR2103","Balam Ku","H0013",36471.8142708742,50.7982547578506,6,370.29999866795,3
"CORR2104","Balam Ku","H0052",35594.7181075281,54.0862183691489,6,339.213307497984,2
"CORR2105","Balam Ku","H0010",36471.8142708742,49.9902926611359,6,376.316963782587,3
"CORR2106","Cuencas y corales de la zona costera de Huatulco","H0062",4348.37245181359,36.9165537821173,3,63.0421910427456,0
"CORR2107","Cuencas y corales de la zona costera de Huatulco","H0053",4348.37245181359,28.2476971471442,3,82.3679533166627,1
"CORR2108","Cuencas y corales de la zona costera de Huatulco","H0053",4348.37245181359,27.2683156122774,3,85.3228208698092,1
"CORR2109","Cuencas y corales de la zona costera de Huatulco","H0034",4348.37245181359,19.6999213620954,3,118.318097872392,1
"CORR2110","Cuencas y corales de la zona costera de Huatulco","H0027",4348.37245181359,19.009750547962,3,122.55433694627,1
"CORR2111","Rio Playa","H0001",301.958444531955,0.740853515729119,1,213.827498745096,3
"CORR2112","Rio Playa","H0004",301.958444531955,0.79571864782378,1,199.063475871117,1
"CORR2113","Rio Playa","H0003",301.958444531955,0.737618805385358,1,214.702158294327,2
"CORR2114","Rio Playa","H0002",301.958444531955,0.638021820644019,1,247.982329800254,4
"CORR2115","Rio Playa","H0002",301.958444531955,0.624126042277497,1,253.477732332989,4
"CORR2116","Reserva de la Biosfera Ria Celestun","H0008",54754.5592235313,38.6915798375154,12,728.844457019226,6
"CORR2117","Reserva de la Biosfera Ria Celestun","H0010",53636.4604666026,37.6577130908902,11,733.268675479855,6
"CORR2118","Reserva de la Biosfera Ria Celestun","H0005",53840.7944317672,35.7660529157505,10,776.015570128257,7
"CORR2119","Reserva de la Biosfera Ria Celestun","H0013",53636.4604666026,37.9670376252074,11,727.251710365219,6
"CORR2120","Reserva de la Biosfera Ria Celestun","H0011",53636.4604666026,37.4231566246618,11,737.918131115961,6
"CORR2121","Reserva de la Biosfera Los Petenes","H0008",45396.312271765,36.2031974381243,9,646.276631145699,4
"CORR2122","Reserva de la Biosfera Los Petenes","H0010",44277.7633920258,35.0557682584933,8,650.700849606325,4
"CORR2123","Reserva de la Biosfera Los Petenes","H0013",44277.7633920258,35.3808231199437,8,644.683884491688,4
"CORR2124","Reserva de la Biosfera Los Petenes","H0011",44277.7633920258,34.8097392290954,8,655.350305242428,4
"CORR2125","Reserva de la Biosfera Los Petenes","H0005",44482.547183937,33.0933541997433,7,693.447744254729,5
"CORR2126","Area de Proteccion de Flora y Fauna Laguna de Terminos","H0005",9374.14237028315,23.9350578193815,4,204.178647062286,3
"CORR2127","Area de Proteccion de Flora y Fauna Laguna de Terminos","H0002",9374.14237028315,23.7841019083894,4,205.369608057155,3
"CORR2128","Area de Proteccion de Flora y Fauna Laguna de Terminos","H0002",9374.14237028315,23.4046247718485,4,208.703590940535,3
"CORR2129","Area de Proteccion de Flora y Fauna Laguna de Terminos","H0008",9374.14237028315,21.8971995259893,4,222.887047649047,3
"CORR2130","Area de Proteccion de Flora y Fauna Laguna de Terminos","H0010",9374.14237028315,21.2252615700032,4,229.95141049555,4
"CORR2136","Laguna de Chichankanab","H0013",65508.3004318884,55.5297104601106,12,605.985441007684,5
"CORR2137","Laguna de Chichankanab","H0008",66626.4009497748,56.3547714587828,13,607.654010727736,5
"CORR2138","Laguna de Chichankanab","H0010",65508.3004318884,54.9888093378593,12,612.002406122321,5
"CORR2139","Laguna de Chichankanab","H0033",64631.2084368183,56.3094242112729,12,589.467826467187,4
"CORR2140","Laguna de Chichankanab","H0011",65508.3004318884,54.5798099562402,12,616.651861758424,5
"CORR2141","Complejo Bahia de Jiquilisco","H0346",5885.78594834232,38.7519068012904,8,77.7211919702545,2
"CORR2142","Complejo Bahia de Jiquilisco","H0340",6002.02757469614,18.8078950384932,8,162.943287422447,1
"CORR2143","Complejo Bahia de Jiquilisco","H0344",6300.84198045164,16.7425306661979,10,192.599192962261,3
"CORR2144","Complejo Bahia de Jiquilisco","H0342",6381.11066194246,16.6741480593884,10,195.897958602314,3
"CORR2145","Complejo Bahia de Jiquilisco","H0338",12935.3446946074,32.9635419455376,10,200.259825445379,1
"CORR2146","Reserva Estatal de Dzilam","H0008",72949.1213125884,44.1099061149056,12,848.883815081786,6
"CORR2147","Reserva Estatal de Dzilam","H0013",71831.0211901197,43.5020766851311,11,847.215245361739,6
"CORR2148","Reserva Estatal de Dzilam","H0010",71831.0211901197,43.1984915709702,11,853.232210476374,6
"CORR2149","Reserva Estatal de Dzilam","H0011",71831.0211901197,42.9678100612891,11,857.881666112482,6
"CORR2150","Reserva Estatal de Dzilam","H0005",72035.3582652667,41.3040601941461,10,896.054928190812,7
"CORR2151","Embalse Cerron Grande","H0327",1236.04041839626,9.50247165560905,1,66.4703947530163,2
"CORR2152","Embalse Cerron Grande","H0330",1236.04041839626,8.8147533309891,1,71.6414129710229,2
"CORR2153","Embalse Cerron Grande","H0315",2460.33854194441,15.779241554838,2,79.6876653751004,2
"CORR2154","Embalse Cerron Grande","H0323",1236.04041839626,6.46806887262238,1,97.7293618385881,3
"CORR2155","Embalse Cerron Grande","H0311",3477.55163045201,20.9371726396667,2,84.8927848251007,2
"CORR2156","Salto Grande","H0008",8486.79687564514,16.3110993712264,5,269.289152938831,3
"CORR2157","Salto Grande","H0013",8486.79687564514,16.9956260634881,5,258.350846866202,3
"CORR2158","Salto Grande","H0010",8486.79687564514,16.6411262624972,5,263.881466642263,3
"CORR2159","Salto Grande","H0011",8486.79687564514,16.3058870441279,5,269.320559881129,3
"CORR2160","Salto Grande","H0033",10268.5422795669,19.2335926411608,4,275.939836956078,2
"CORR2161","Humedales La Libertad","H0008",2013.44941377336,10.5454291864876,2,98.9582343664817,1
"CORR2162","Humedales La Libertad","H0010",2013.44941377336,10.0390727579143,2,104.001392792633,2
"CORR2163","Humedales La Libertad","H0013",2013.44941377336,9.78780487230864,2,106.639958900142,2
"CORR2164","Humedales La Libertad","H0011",2013.44941377336,9.63235951389875,2,108.39959289036,2
"CORR2165","Humedales La Libertad","H0005",2013.44941377336,7.33440544063178,2,142.619932119806,3
"CORR2166","Sistema Lagunar Catazaja","H0005",2571.52182010354,9.81420938666482,3,136.162616068706,3
"CORR2167","Sistema Lagunar Catazaja","H0008",2550.69228383984,11.0926409445539,2,119.322195491841,2
"CORR2168","Sistema Lagunar Catazaja","H0002",3614.08602589518,15.5381315836987,1,120.994575512923,2
"CORR2169","Sistema Lagunar Catazaja","H0002",3614.08602589518,15.122644283598,1,124.328558396302,2
"CORR2170","Sistema Lagunar Catazaja","H0010",2550.69228383984,10.4752511508875,2,126.386558338344,3
"CORR2171","Laguna Ik","H0013",62270.3882140371,65.7655413235556,9,487.633512693059,5
"CORR2172","Laguna Ik","H0008",63388.9378977313,66.7745730230191,10,489.226259347065,5
"CORR2173","Laguna Ik","H0010",62270.3882140371,64.9693105061538,9,493.650477807695,5
"CORR2174","Laguna Ik","H0011",62270.3882140371,64.3697651579873,9,498.299933443799,5
"CORR2175","Laguna Ik","H0033",61393.7455985788,67.1255385805925,9,470.88842895442,4
"CORR2176","Parque Nacional Yaxha Nakum Naranjo","H0176",28669.4558185711,54.5756036062911,9,268.843413422973,6
"CORR2177","Parque Nacional Yaxha Nakum Naranjo","H0145",25731.6909246972,46.8334692456852,8,281.079448231785,6
"CORR2178","Parque Nacional Yaxha Nakum Naranjo","H0220",32119.5634522703,56.4754009287319,13,291.071544257196,6
"CORR2179","Parque Nacional Yaxha Nakum Naranjo","H0220",30221.3146653775,50.0618160666123,11,308.977298059738,6
"CORR2180","Parque Nacional Yaxha Nakum Naranjo","H0220",23964.9400722127,42.5162705781295,6,288.269438847476,7
"CORR2181","Sistema Estuarino Boca del Cielo","H0072",3979.03503155681,63.2677116421363,2,32.8880469942397,1
"CORR2182","Sistema Estuarino Boca del Cielo","H0078",3743.34933068087,57.0332567717658,3,34.3497772996648,1
"CORR2183","Sistema Estuarino Boca del Cielo","H0072",5531.81779095014,72.4293648621734,5,39.9535258520756,2
"CORR2184","Sistema Estuarino Boca del Cielo","H0076",4294.52785585651,62.4551945838301,3,35.9252422041593,1
"CORR2185","Sistema Estuarino Boca del Cielo","H0072",6530.07327062386,75.6163966680323,5,45.1716544835282,2
"CORR2186","Sistema Estuarino Puerto Arista","H0072",1939.31356755152,45.3503615428051,1,22.31584707039,0
"CORR2187","Sistema Estuarino Puerto Arista","H0072",2715.66409923375,62.6579058392801,2,22.6283382149989,1
"CORR2188","Sistema Estuarino Puerto Arista","H0078",4322.1262005669,66.0490263469528,2,34.1732288160004,0
"CORR2189","Sistema Estuarino Puerto Arista","H0072",3713.91910193516,69.6485966764998,2,27.8464668464514,1
"CORR2190","Sistema Estuarino Puerto Arista","H0076",3931.80943003293,64.8515516363702,2,31.7008963003999,0
"CORR2191","Nancuchiname","H0346",1127.3023463391,12.921980059994,3,44.4762377076574,2
"CORR2192","Nancuchiname","H0340",1243.54421475268,4.88664442962655,3,129.698333159848,1
"CORR2193","Nancuchiname","H0325",1603.72108283522,5.6203999847311,6,145.968964730031,3
"CORR2194","Nancuchiname","H0327",4694.84973258827,14.8044404628388,5,162.147145228959,5
"CORR2195","Nancuchiname","H0344",1542.35823220273,4.94832728989375,5,159.354238699662,3
"CORR2196","Cienagas y Manglares de la Costa Norte de Yucatan","H0008",47603.0390244081,31.0044753633621,10,789.967285070572,5
"CORR2197","Cienagas y Manglares de la Costa Norte de Yucatan","H0010",46486.605679525,30.0999591836363,9,794.315680465159,5
"CORR2198","Cienagas y Manglares de la Costa Norte de Yucatan","H0013",46486.605679525,30.3278324317401,9,788.298715350522,5
