ID,endID,crrdr_d,focal_pa_area_sqkm,focal_pa_pct_overlap,nPAs,LCP_length_km,nKBAs,biomass_mean,biomass_min,biomass_max,mean_m,min_m,max_m,range_m,nCountries,Countries,name,iso_a3,are_km2,endnode_elevrange_m,StartNode_areakm2,StartNode_elevrange_m
Rio San Juan,H0353,CORR0946,8814.323845,40.15788064,5,110.1619212,4,79.52172799,10.75499916,131.1669769,265.8948238,13,2066,2053,2,"CRI, NIC",Costa Rica,CRI,169.2,1491.418457,431.9208789,270
Rio San Juan,H0355,CORR0949,16757.13715,64.06093372,9,131.2603266,4,84.57676038,10.75499916,150.5952454,327.1838362,13,1892,1879,2,"CRI, NIC",Costa Rica,CRI,228.7,2285,431.9208789,270
Rio San Juan,H0355,CORR0950,19164.6453,67.08987427,9,143.3478718,4,85.08252689,10.75499916,159.2948761,434.5735887,13,2124,2111,2,"CRI, NIC",Costa Rica,CRI,228.7,2285,431.9208789,270
Rio San Juan,H0353,CORR0947,8937.838713,40.33341672,7,111.2104349,4,82.62145752,10.75499916,138.1873322,272.8572611,13,1963,1950,2,"CRI, NIC",Costa Rica,CRI,169.2,1491.418457,431.9208789,270
Rio Sarstun,H0135,CORR0631,13205.29954,60.1521439,5,111.8982311,3,66.92110846,7.277805328,107.2269897,368.1266413,3,2007,2004,2,"GTM, HND",Guatemala,GTM,36,911.2108154,432.8605271,363
Rio Sarstun,H0220,CORR0635,9739.627758,40.90680824,12,121.6846037,3,78.57150547,18.87491226,126.2290726,465.4088822,3,1750,1747,1,GTM,Guatemala,GTM,753.9,1763,432.8605271,363
Rio Sarstun,H0216,CORR0634,14185.70091,55.41354013,6,130.5741087,3,62.84479587,10.05439663,97.90441132,538.0348375,3,2140.258057,2137.258057,2,"GTM, HND",Guatemala,GTM,15.1,824.4211426,432.8605271,363
Rio Sarstun,H0216,CORR0633,13793.91528,54.72056994,6,128.5789227,3,62.61356531,10.05439663,97.90441132,518.2289135,3,2164,2161,2,"GTM, HND",Guatemala,GTM,15.1,824.4211426,432.8605271,363
Rio Sarstun,H0176,CORR0632,6308.647643,32.40622466,8,99.45647288,3,77.82022845,18.87491226,126.2290726,290.4946747,3,1609,1606,1,GTM,Guatemala,GTM,5,581,432.8605271,363
Los Guatuzos,H0352,CORR0954,12018.21178,49.03227061,8,123.3646043,3,66.82416401,18.69069672,106.2555237,640.7988521,35,1783,1748,2,"CRI, NIC",Costa Rica,CRI,29.3,624,442.3117146,38
Los Guatuzos,H0349,CORR0952,4203.628035,36.52728128,6,58.00330518,2,63.16555,18.69069672,99.8646698,420.2468564,35,1722,1687,2,"CRI, NIC",Costa Rica,CRI,15.9,513.31604,442.3117146,38
Los Guatuzos,H0350,CORR0951,2240.078966,25.76619141,5,43.76242317,2,58.55799266,18.69069672,123.9149246,419.1898024,35,1865,1830,2,"CRI, NIC",Costa Rica,CRI,5,607,442.3117146,38
Los Guatuzos,H0353,CORR0955,11343.08321,35.47367622,9,160.9882449,4,67.46049658,18.69069672,136.3749542,657.2273777,35,2215,2180,2,"CRI, NIC",Costa Rica,CRI,169.2,1491.418457,442.3117146,38
Los Guatuzos,H0351,CORR0953,9648.331761,43.05933915,8,112.8146125,3,64.13568901,18.69069672,113.4832077,551.2382496,35,1592.847778,1557.847778,2,"CRI, NIC",Costa Rica,CRI,35.2,516.050415,442.3117146,38
Refugio de Vida Silvestre Los Guatuzos,H0351,CORR0893,9648.331761,43.05933915,8,112.8146125,3,64.13568901,18.69069672,113.4832077,551.2382496,35,1592.847778,1557.847778,2,"CRI, NIC",Costa Rica,CRI,35.2,516.050415,442.3117146,38
Refugio de Vida Silvestre Los Guatuzos,H0349,CORR0892,4203.628035,36.52728128,6,58.00330518,2,63.16555,18.69069672,99.8646698,420.2468564,35,1722,1687,2,"CRI, NIC",Costa Rica,CRI,15.9,513.31604,442.3117146,38
Refugio de Vida Silvestre Los Guatuzos,H0350,CORR0891,2240.078966,25.76619141,5,43.76242317,2,58.55799266,18.69069672,123.9149246,419.1898024,35,1865,1830,2,"CRI, NIC",Costa Rica,CRI,5,607,442.3117146,38
Refugio de Vida Silvestre Los Guatuzos,H0352,CORR0894,12018.21178,49.03227061,8,123.3646043,3,66.82416401,18.69069672,106.2555237,640.7988521,35,1783,1748,2,"CRI, NIC",Costa Rica,CRI,29.3,624,442.3117146,38
Refugio de Vida Silvestre Los Guatuzos,H0353,CORR0895,11343.08321,35.47367622,9,160.9882449,4,67.46049658,18.69069672,136.3749542,657.2273777,35,2215,2180,2,"CRI, NIC",Costa Rica,CRI,169.2,1491.418457,442.3117146,38
Humedal de Importancia para la Conservacion de Aves Acuaticas Reserva Rio Lagartos,H0131,CORR1915,70253.11887,31.32873861,19,1141.724192,13,71.15131405,7.277805328,113.1534119,230.9486566,3,2087,2084,4,"BLZ, GTM, HND, MEX",Mexico,MEX,9.2,975,445.7729207,22
Humedal de Importancia para la Conservacion de Aves Acuaticas Reserva Rio Lagartos,H0131,CORR1913,70679.89115,31.45918222,19,1143.877529,13,71.18926518,7.277805328,110.3909378,235.0879806,3,2087,2084,4,"BLZ, GTM, HND, MEX",Mexico,MEX,9.2,975,445.7729207,22
Humedal de Importancia para la Conservacion de Aves Acuaticas Reserva Rio Lagartos,H0125,CORR1911,73480.32909,32.30299666,19,1158.060986,13,71.3284247,7.277805328,108.4373703,248.2552568,3,2121,2118,4,"BLZ, GTM, HND, MEX",Mexico,MEX,20.1,1310.162292,445.7729207,22
Humedal de Importancia para la Conservacion de Aves Acuaticas Reserva Rio Lagartos,H0142,CORR1912,72776.98541,32.09302839,19,1154.481136,13,71.31211965,7.277805328,108.4373703,243.317567,3,2087,2084,4,"BLZ, GTM, HND, MEX",Mexico,MEX,121.5,1244,445.7729207,22
Humedal de Importancia para la Conservacion de Aves Acuaticas Reserva Rio Lagartos,H0008,CORR1914,27379.59452,15.81214527,6,886.037659,7,64.93353224,3.888342381,108.2663193,196.2975656,3,1833,1830,2,"GTM, MEX",Mexico,MEX,6.7,560,445.7729207,22
Canon del Usumacinta,H0013,CORR1591,2000.343108,10.17887618,2,101.6948316,4,69.17498013,21.1500206,103.9758377,721.5448757,45,1852,1807,2,"GTM, MEX",Mexico,MEX,5,572,450.0721704,528.8425903
Canon del Usumacinta,H0011,CORR1595,2000.343108,9.190994672,2,112.6645446,4,70.72014799,21.1500206,109.1098099,801.4633053,45,1814,1769,2,"GTM, MEX",Mexico,MEX,5,450,450.0721704,528.8425903
Canon del Usumacinta,H0033,CORR1592,2000.343108,10.37249465,2,99.77927891,3,68.72078518,19.30142021,117.2161255,619.6317179,45,1664,1619,2,"GTM, MEX",Mexico,MEX,5,361,450.0721704,528.8425903
Canon del Usumacinta,H0008,CORR1594,2000.343108,9.198023525,2,112.6331377,4,70.7445541,21.1500206,108.2663193,813.1132149,45,1833,1788,2,"GTM, MEX",Mexico,MEX,6.7,560,450.0721704,528.8425903
Canon del Usumacinta,H0010,CORR1593,2000.343108,9.656189671,2,107.2254514,4,69.81408513,21.1500206,103.9758377,768.0283326,45,2098.760498,2053.760498,2,"GTM, MEX",Mexico,MEX,16.8,765,450.0721704,528.8425903
Sistemas Lacustre  Palustres y Riberino del Municipio de San Miguelito,H0352,CORR2089,19936.13892,53.48761318,8,187.8858074,4,58.08592472,7.14572382,112.7116928,414.474845,31,1783,1752,2,"CRI, NIC",Costa Rica,CRI,29.3,624,452.490612,120
Sistemas Lacustre  Palustres y Riberino del Municipio de San Miguelito,H0353,CORR2090,10101.52555,23.72887639,6,214.4551753,4,70.01166753,15.21246529,124.1648941,182.2299356,24.87878036,2066,2041.12122,2,"CRI, NIC",Nicaragua,NIC,169.2,1491.418457,452.490612,120
Sistemas Lacustre  Palustres y Riberino del Municipio de San Miguelito,H0351,CORR2088,17566.25889,49.94858763,8,177.3358156,4,55.74347812,7.14572382,113.4832077,341.1888475,31,1592.847778,1561.847778,2,"CRI, NIC",Costa Rica,CRI,35.2,516.050415,452.490612,120
Sistemas Lacustre  Palustres y Riberino del Municipio de San Miguelito,H0349,CORR2087,17837.24084,58.54894322,7,153.7428695,2,50.66274401,1.460000038,99.8646698,186.8230105,31,1722,1691,2,"CRI, NIC",Nicaragua,NIC,15.9,513.31604,452.490612,120
Sistemas Lacustre  Palustres y Riberino del Municipio de San Miguelito,H0350,CORR2086,10524.45817,41.61209069,5,127.5698987,3,48.28417879,7.14572382,112.7116928,136.3961716,31,1590.408691,1559.408691,2,"CRI, NIC",Nicaragua,NIC,5,607,452.490612,120
Dzilam,H0008,CORR2076,27379.59257,16.66710878,6,843.1192215,6,64.75458216,2.251935959,108.2663193,205.7215579,2,1833,1831,2,"GTM, MEX",Mexico,MEX,6.7,560,474.9261597,18
Dzilam,H0010,CORR2078,22961.48136,13.90116092,6,847.4676169,6,65.73552324,2.251935959,116.7990341,240.3938062,2,2098.760498,2096.760498,2,"GTM, MEX",Mexico,MEX,16.8,765,474.9261597,18
Dzilam,H0005,CORR2080,27379.59257,15.79952375,6,890.2903346,7,64.92509687,2.251935959,115.5799408,230.7515255,2,2433.680664,2431.680664,2,"GTM, MEX",Mexico,MEX,9.2,1236,474.9261597,18
Dzilam,H0011,CORR2079,22961.48136,13.82643441,6,852.1170725,6,65.82499406,2.251935959,116.7990341,244.7833894,2,1760,1758,2,"GTM, MEX",Mexico,MEX,5,450,474.9261597,18
Dzilam,H0013,CORR2077,22961.48136,13.99951169,6,841.4506518,6,65.57459609,2.251935959,116.7990341,228.0953425,2,1852,1850,2,"GTM, MEX",Mexico,MEX,5,572,474.9261597,18
Ejido Nuevo Becal,H0010,CORR1814,23863.43667,26.50599115,6,463.2625514,5,66.96645157,3.888342381,116.7990341,400.1971543,42,2098.760498,2056.760498,2,"GTM, MEX",Mexico,MEX,16.8,765,483.3398406,151
Ejido Nuevo Becal,H0033,CORR1811,23863.43667,27.85536494,6,440.6521487,4,66.20947459,3.888342381,117.862175,341.9948944,42,1714,1672,2,"GTM, MEX",Mexico,MEX,5,361,483.3398406,151
Ejido Nuevo Becal,H0052,CORR1815,23863.43667,28.79196301,6,426.1588952,4,64.6595424,3.888342381,118.7107849,295.3149339,42,1837,1795,2,"GTM, MEX",Mexico,MEX,5.9,609,483.3398406,151
Ejido Nuevo Becal,H0048,CORR1813,23863.43667,28.92148248,6,424.1989263,4,64.67227995,3.888342381,110.2702026,293.7411425,42,1699.957642,1657.957642,2,"GTM, MEX",Mexico,MEX,7.5,704.0334473,483.3398406,151
Ejido Nuevo Becal,H0013,CORR1812,23863.43667,26.85209244,6,457.2455863,5,66.69469853,3.888342381,116.7990341,379.62741,42,1852,1810,2,"GTM, MEX",Mexico,MEX,5,572,483.3398406,151
Yum Balam,H0142,CORR2384,73864.61346,33.07828515,19,1136.745426,13,71.69768434,7.277805328,114.9584427,256.3174114,0,2124,2124,4,"BLZ, GTM, HND, MEX",Mexico,MEX,121.5,1244,514.7099996,24
Yum Balam,H0131,CORR2383,70679.8901,32.11004341,19,1120.510474,13,71.41446422,7.277805328,110.3909378,238.9315112,0,2087,2087,4,"BLZ, GTM, HND, MEX",Mexico,MEX,9.2,975,514.7099996,24
Yum Balam,H0125,CORR2381,73480.3289,32.96292002,19,1134.693931,13,71.55420206,7.277805328,108.4373703,252.2843232,0,2121,2121,4,"BLZ, GTM, HND, MEX",Mexico,MEX,20.1,1310.162292,514.7099996,24
Yum Balam,H0131,CORR2385,70253.11858,31.97816041,19,1118.357137,13,71.37595237,7.277805328,113.1534119,234.7211239,0,2087,2087,4,"BLZ, GTM, HND, MEX",Mexico,MEX,9.2,975,514.7099996,24
Yum Balam,H0142,CORR2382,72776.98422,32.75073715,19,1131.114081,13,71.53818005,7.277805328,108.4373703,247.271879,0,2087,2087,4,"BLZ, GTM, HND, MEX",Mexico,MEX,121.5,1244,514.7099996,24
Cienagas y Manglares de la Costa Norte de Yucatan,H0013,CORR2198,22961.47845,14.98005416,6,788.2987154,5,68.35654598,3.888342381,116.7990341,228.5821562,0.552722096,1852,1851.447278,2,"GTM, MEX",Mexico,MEX,5,572,539.8429208,17
Cienagas y Manglares de la Costa Norte de Yucatan,H0005,CORR2199,27379.58995,16.84293862,6,837.1383982,6,67.51373358,3.888342381,115.5799408,231.4413027,0.552722096,2433.680664,2433.127942,2,"GTM, MEX",Mexico,MEX,9.2,1236,539.8429208,17
Cienagas y Manglares de la Costa Norte de Yucatan,H0010,CORR2197,22961.47845,14.86749902,6,794.3156805,5,68.50081356,3.888342381,116.7990341,241.7863069,0.552722096,2098.760498,2098.207776,2,"GTM, MEX",Mexico,MEX,16.8,765,539.8429208,17
Cienagas y Manglares de la Costa Norte de Yucatan,H0008,CORR2196,27379.58995,17.83268126,6,789.9672851,5,67.49428577,3.888342381,108.2663193,204.5879266,0.552722096,1833,1832.447278,2,"GTM, MEX",Mexico,MEX,6.7,560,539.8429208,17
Cienagas y Manglares de la Costa Norte de Yucatan,H0011,CORR2200,22961.47845,14.78205415,6,798.9651361,5,68.5831969,3.888342381,116.7990341,246.4880098,0.552722096,1760,1759.447278,2,"GTM, MEX",Mexico,MEX,5,450,539.8429208,17
La Encrucijada,H0092,CORR0037,0,0,0,97.51601783,2,57.47051019,6.061987877,99.40079498,699.6225502,4,2175,2171,1,MEX,Mexico,MEX,110.6,1347,559.9050269,25.5
La Encrucijada,H0168,CORR0040,0,0,0,79.53982954,2,47.07925406,3.700861692,98.08512115,474.8857398,3,2531,2528,1,MEX,Mexico,MEX,304.1,2061,559.9050269,25.5
La Encrucijada,H0109,CORR0039,0,0,0,57.16767318,2,45.90731868,6.061987877,104.173584,414.8984407,4,2216,2212,1,MEX,Mexico,MEX,534.5,1545,559.9050269,25.5
La Encrucijada,H0109,CORR1990,0,0,0,49.95705278,2,52.86552685,2.113044739,95.23249817,675.7104717,10,2364,2354,1,MEX,Mexico,MEX,534.5,1545,559.9050269,25.5
La Encrucijada,H0168,CORR1989,0,0,0,68.10216895,3,47.43735015,3.120082378,98.08512115,558.7449337,8,2531,2523,1,MEX,Mexico,MEX,304.1,2061,559.9050269,25.5
La Encrucijada,H0117,CORR1986,0,0,0,35.96965833,2,40.13479735,2.113044739,91.12260437,257.9784826,10,1914.853882,1904.853882,1,MEX,Mexico,MEX,5.9,786.0992432,559.9050269,25.5
La Encrucijada,H0084,CORR0038,0,0,0,120.7471303,2,60.84158489,6.061987877,99.40079498,785.1696392,4,2175,2171,1,MEX,Mexico,MEX,9.2,560,559.9050269,25.5
La Encrucijada,H0117,CORR0036,0,0,0,56.5361863,3,47.06857618,3.271642447,95.48022461,323.6161802,4,1914.853882,1910.853882,1,MEX,Mexico,MEX,5.9,786.0992432,559.9050269,25.5
La Encrucijada,H0084,CORR1988,0,0,0,117.1906045,2,64.36287283,2.113044739,104.8839569,923.9238802,10,2175,2165,1,MEX,Mexico,MEX,9.2,560,559.9050269,25.5
La Encrucijada,H0092,CORR1987,0,0,0,93.95949206,2,62.11750952,2.113044739,104.8839569,871.1264847,10,2175,2165,1,MEX,Mexico,MEX,110.6,1347,559.9050269,25.5
Serrania de los Yariguies,H0393,CORR1558,0,0,0,129.5911032,1,81.9990327,8.533567429,164.6074982,277.0588583,66,1668.876709,1602.876709,1,COL,Colombia,COL,5.9,409,570.5548462,463.8136597
Serrania de los Yariguies,H0473,CORR1556,0,0,0,161.328795,1,98.96190159,17.73155975,179.3300018,659.0194074,148,1664,1516,1,COL,Colombia,COL,7.5,465,570.5548462,463.8136597
Serrania de los Yariguies,H0391,CORR1557,0,0,0,134.4328107,1,82.31993555,8.533567429,164.6074982,279.8203792,66,1554,1488,1,COL,Colombia,COL,6.7,297.0880127,570.5548462,463.8136597
Serrania de los Yariguies,H0478,CORR1560,0,0,0,181.0022656,1,100.2104937,17.73155975,179.3300018,725.608167,148,1959,1811,1,COL,Colombia,COL,37.7,724,570.5548462,463.8136597
Serrania de los Yariguies,H0475,CORR1559,0,0,0,165.5807375,1,98.84886405,17.73155975,179.3300018,678.6543255,148,1675,1527,1,COL,Colombia,COL,5.9,433.0090332,570.5548462,463.8136597
Reserva de la Biosfera Ria Celestun,H0013,CORR2119,22961.48014,16.25348453,6,727.2517104,6,67.63116814,1.275686741,116.7990341,242.4613608,0,1852,1852,2,"GTM, MEX",Mexico,MEX,5,572,574.7069553,17
Reserva de la Biosfera Ria Celestun,H0008,CORR2116,27379.59204,19.34742396,6,728.844457,6,66.66569925,1.275686741,108.2663193,216.6532674,0,1833,1833,2,"GTM, MEX",Mexico,MEX,6.7,560,574.7069553,17
Reserva de la Biosfera Ria Celestun,H0011,CORR2120,22961.48014,16.020652,6,737.9181311,6,67.88537235,1.275686741,116.7990341,261.5165339,0,1760,1760,2,"GTM, MEX",Mexico,MEX,5,450,574.7069553,17
Reserva de la Biosfera Ria Celestun,H0010,CORR2117,22961.48014,16.12106436,6,733.2686755,6,67.79348396,1.275686741,116.7990341,256.5702559,0,2098.760498,2098.760498,2,"GTM, MEX",Mexico,MEX,16.8,765,574.7069553,17
Reserva de la Biosfera Ria Celestun,H0005,CORR2118,27379.59204,18.18806628,6,776.0155701,7,66.7380327,1.275686741,115.5799408,244.762592,0,2433.680664,2433.680664,2,"GTM, MEX",Mexico,MEX,9.2,1236,574.7069553,17
Ria Celestun,H0010,CORR1497,22961.48062,16.12106482,6,733.2686755,6,67.79348396,1.275686741,116.7990341,256.5702559,0,2098.760498,2098.760498,2,"GTM, MEX",Mexico,MEX,16.8,765,574.7069553,17
Ria Celestun,H0008,CORR1496,27379.59066,19.34742352,6,728.844457,6,66.66569925,1.275686741,108.2663193,216.6532674,0,1833,1833,2,"GTM, MEX",Mexico,MEX,6.7,560,574.7069553,17
Ria Celestun,H0011,CORR1500,22961.48062,16.02065231,6,737.9181311,6,67.88537235,1.275686741,116.7990341,261.5165339,0,1760,1760,2,"GTM, MEX",Mexico,MEX,5,450,574.7069553,17
Ria Celestun,H0013,CORR1499,22961.48062,16.25348484,6,727.2517104,6,67.63116814,1.275686741,116.7990341,242.4613608,0,1852,1852,2,"GTM, MEX",Mexico,MEX,5,572,574.7069553,17
Ria Celestun,H0005,CORR1498,27379.59066,18.18806545,6,776.0155701,7,66.7380327,1.275686741,115.5799408,244.762592,0,2433.680664,2433.680664,2,"GTM, MEX",Mexico,MEX,9.2,1236,574.7069553,17
Tikal,H0124,CORR0076,33261.82739,45.97857163,9,370.5436336,5,70.10301731,11.39204884,114.5543442,546.1245211,118,1723,1605,2,"BLZ, GTM",Guatemala,GTM,9.2,440,575.3295812,233
Tikal,H0134,CORR0078,33261.82739,44.65608113,9,381.5891697,5,70.60769676,11.39204884,119.3871307,575.0285688,118,1890,1772,2,"BLZ, GTM",Guatemala,GTM,39.4,616,575.3295812,233
Tikal,H0176,CORR0079,37909.63637,60.33564153,12,321.5516509,5,72.68292105,11.39204884,126.2290726,398.9441938,3,1609,1606,2,"BLZ, GTM",Guatemala,GTM,5,581,575.3295812,233
Tikal,H0145,CORR0077,35055.26787,53.69857643,10,334.0151549,5,69.31305377,11.39204884,103.5185013,478.4491682,118,2463,2345,2,"BLZ, GTM",Guatemala,GTM,5,547,575.3295812,233
Tikal,H0148,CORR0080,33261.82739,46.83860384,9,363.6033202,5,69.30408945,11.39204884,120.0671234,536.4247622,118,1772.581177,1654.581177,2,"BLZ, GTM",Guatemala,GTM,5.9,435,575.3295812,233
Golfo Dulce,H0369,CORR1349,6643.648047,34.03053819,2,97.93192869,5,84.10042104,18.08378601,153.5584717,463.2509519,3,2235,2232,1,CRI,Costa Rica,CRI,4712.9,2632.327881,587.485635,537.1477051
Golfo Dulce,H0368,CORR1348,6643.648047,33.15841139,2,100.5938189,5,82.03342913,25.42093468,142.6126404,368.1840872,3,1818,1815,1,CRI,Costa Rica,CRI,8.4,463.8731689,587.485635,537.1477051
Golfo Dulce,H0369,CORR1346,9052.680168,44.44030707,4,102.4140347,5,92.41029996,16.25071907,157.1987152,465.5661397,6,1902,1896,1,CRI,Costa Rica,CRI,4712.9,2632.327881,587.485635,537.1477051
Golfo Dulce,H0369,CORR1347,9943.855794,47.58458747,5,105.1571365,5,91.72105727,21.55429459,157.1987152,542.1944483,6,2148.537354,2142.537354,1,CRI,Costa Rica,CRI,4712.9,2632.327881,587.485635,537.1477051
Golfo Dulce,H0369,CORR1350,8608.202541,38.44168971,4,112.7457563,5,97.65660933,35.89860535,145.7209167,644.1435699,6,1600,1594,1,CRI,Costa Rica,CRI,4712.9,2632.327881,587.485635,537.1477051
Los Tuxtlas,H0018,CORR1473,0,0,0,298.5951181,4,37.75225402,1.844380498,99.98126221,243.1025137,2,2225,2223,1,MEX,Mexico,MEX,39.4,1127,588.295147,593.4018555
Los Tuxtlas,H0029,CORR1475,0,0,0,298.7440699,4,39.23610438,1.844380498,109.4147491,295.6665306,2,1743,1741,1,MEX,Mexico,MEX,114.8,690.161499,588.295147,593.4018555
Los Tuxtlas,H0007,CORR1471,0,0,0,278.305864,4,37.82756459,1.844380498,109.4147491,242.9992954,2,1630,1628,1,MEX,Mexico,MEX,5.9,490,588.295147,593.4018555
Los Tuxtlas,H0018,CORR1474,0,0,0,298.3140339,4,37.90838666,1.844380498,97.27526855,251.3272934,2,2063.195313,2061.195313,1,MEX,Mexico,MEX,39.4,1127,588.295147,593.4018555
Los Tuxtlas,H0012,CORR1472,0,0,0,283.8272849,4,38.28962291,1.844380498,109.4147491,270.3113638,2,1850,1848,1,MEX,Mexico,MEX,26.8,616,588.295147,593.4018555
Lacan Tun,H0091,CORR1414,0,0,0,95.95960443,2,75.60630844,44.36790085,108.2137375,527.8367078,165,1855.003906,1690.003906,2,"GTM, MEX",Mexico,MEX,160.8,1565,592.765767,396.8699951
Lacan Tun,H0052,CORR1411,0,0,0,117.1255586,1,86.07938143,37.07820892,109.9680862,728.3212915,183,1837,1654,1,MEX,Mexico,MEX,5.9,609,592.765767,396.8699951
Lacan Tun,H0085,CORR1415,0,0,0,95.98450679,2,74.87730708,27.90093803,121.6294632,499.8301376,165,1629.522095,1464.522095,2,"GTM, MEX",Mexico,MEX,24.3,975.1425781,592.765767,396.8699951
Lacan Tun,H0083,CORR1413,0,0,0,86.36548377,2,75.87780067,37.53370667,105.5647812,454.7448233,165,1610,1445,2,"GTM, MEX",Mexico,MEX,7.5,311,592.765767,396.8699951
Lacan Tun,H0048,CORR1412,0,0,0,120.0988239,1,85.85633547,34.93928146,124.7431412,761.9208041,183,1799.271606,1616.271606,1,MEX,Mexico,MEX,7.5,704.0334473,592.765767,396.8699951
Embalse Cerron Grande,H0330,CORR2152,1228.2475,8.759178571,1,71.64141297,2,49.07583419,11.76664448,102.8008881,968.1794223,237,2270,2033,2,"HND, SLV",El Salvador,SLV,69.5,1332,600.2249358,309.1582642
Embalse Cerron Grande,H0327,CORR2151,1228.2475,9.442561008,1,66.47039475,2,45.69979634,11.76664448,98.10607147,838.1523874,237,1943,1706,2,"HND, SLV",El Salvador,SLV,6.7,733,600.2249358,309.1582642
Embalse Cerron Grande,H0311,CORR2155,3468.562661,20.88305307,2,84.89278483,2,53.24766666,11.76664448,97.30795288,1077.924347,237,2274,2037,2,"HND, SLV",El Salvador,SLV,7.5,574,600.2249358,309.1582642
Embalse Cerron Grande,H0315,CORR2153,2451.349572,15.72159131,2,79.68766538,2,51.02011813,11.76664448,97.30795288,1013.165499,237,2266,2029,2,"HND, SLV",El Salvador,SLV,6.7,309,600.2249358,309.1582642
Embalse Cerron Grande,H0323,CORR2154,1228.2475,6.427289356,1,97.72936184,3,47.66391892,11.76664448,95.26246643,949.9153808,237,1831.537476,1594.537476,2,"HND, SLV",El Salvador,SLV,120.6,1066,600.2249358,309.1582642
Del Humedal San Silvestre,H0384,CORR1580,0,0,0,188.4046757,1,80.1926609,9.369999886,155.7851715,731.7230185,64,1964,1900,1,COL,Colombia,COL,5.9,466,612.471859,171
Del Humedal San Silvestre,H0391,CORR1577,0,0,0,102.1351825,1,71.94113479,9.369999886,155.7851715,272.3526038,64,1554,1490,1,COL,Colombia,COL,6.7,297.0880127,612.471859,171
Del Humedal San Silvestre,H0393,CORR1576,0,0,0,101.0839745,1,72.70676871,9.369999886,155.7851715,272.66603,64,1668.876709,1604.876709,1,COL,Colombia,COL,5.9,409,612.471859,171
Del Humedal San Silvestre,H0385,CORR1579,0,0,0,143.4826985,1,78.02425206,9.369999886,155.7851715,561.6534304,64,1964,1900,1,COL,Colombia,COL,5,374.2990723,612.471859,171
Del Humedal San Silvestre,H0387,CORR1578,0,0,0,132.8921008,1,76.55761172,9.369999886,155.7851715,487.8792983,64,1935,1871,1,COL,Colombia,COL,20.9,571.0799561,612.471859,171
Punta Gorda,H0351,CORR0944,21380.45188,59.59231268,7,180.7038997,5,82.25296313,15.19386959,133.8780975,274.7856206,31.75693893,1600,1568.243061,2,"CRI, NIC",Costa Rica,CRI,35.2,516.050415,636.4429604,483.9957933
Punta Gorda,H0350,CORR0942,15694.81337,42.99332342,7,183.892741,5,72.02405503,11.14462376,120.5258484,193.5603665,33,1590.408691,1557.408691,2,"CRI, NIC",Costa Rica,CRI,5,607,636.4429604,483.9957933
Punta Gorda,H0353,CORR0943,22112.90555,61.65731497,8,180.7471998,5,97.16167465,15.21246529,138.1873322,190.6981865,23,1963,1940,2,"CRI, NIC",Nicaragua,NIC,169.2,1491.418457,636.4429604,483.9957933
