"ID","endID","crrdr_d","all_pa_area_sqkm","all_pa_pct_overlap","nPAs","LCP_length_km","nKBAs","biomass_mean","biomass_min","biomass_max","mean_m","min_m","max_m","range_m","nCountries","Countries","name","iso_a3","are_km2","endnode_elevrange_m","endnode_pct_protected","StartNode_areakm2","StartNode_elevrange_m"
"San Lorenzo","H0372","CORR1124",30332.39314,75.99567694,4,200.2057482,3,82.97696142,37.92006683,119.61866,226.6387953,5,1813,1808,1,"PAN","Panama","PAN",5.9,459.3896484,0,62.97196814,137
"San Lorenzo","H0343","CORR0931",3521.566824,15.16631995,2,117.7386477,1,33.885974,1.313266635,109.004158,709.476802,1.307982206,1766,1764.692018,1,"HND","Honduras","HND",9.2,464,93.54710759,62.97196814,137
"San Lorenzo","H0377","CORR1118",30637.61906,80.69987273,5,190.2412488,3,82.74177229,31.98667145,119.6304703,210.3010001,5,1617,1612,1,"PAN","Panama","PAN",10.9,419.1104736,0,62.97196814,137
"San Lorenzo","H0373","CORR1116",19817.78446,70.47751263,5,140.6292101,4,77.09117521,31.98667145,130.2148895,237.6572306,5,1594.310791,1589.310791,1,"PAN","Panama","PAN",5.9,564,83.67962271,62.97196814,137
"San Lorenzo","H0340","CORR0932",7161.747238,24.84548927,2,146.7803481,1,38.63087124,1.313266635,105.2075729,605.3353335,1.307982206,1757,1755.692018,1,"HND","Honduras","HND",5,431.7313232,0,62.97196814,137
"La Amistad","H0369","CORR0262",6709.142664,100,1,33.56283399,1,108.0235933,69.4373703,135.3251343,1185.030854,397,1877,1480,1,"PAN","Panama","PAN",4712.9,2632.327881,87.99852511,63.41973527,516.3947144
"La Amistad","H0369","CORR0265",3594.274633,65.49983042,3,27.40834793,4,97.54942962,60.93848419,125.9774323,1061.490516,397,2052.118408,1655.118408,2,"CRI, PAN","Costa Rica","CRI",4712.9,2632.327881,87.99852511,63.41973527,516.3947144
"La Amistad","H0366","CORR0261",3782.758684,100,1,18.85242612,1,103.2847326,69.4373703,131.47258,1124.180532,397,1745,1348,1,"PAN","Panama","PAN",12.6,546,100,63.41973527,516.3947144
"La Amistad","H0369","CORR0264",12486.28704,100,1,62.69987123,1,112.0899578,69.4373703,164.8262787,1359.529562,397,2436,2039,1,"PAN","Panama","PAN",4712.9,2632.327881,87.99852511,63.41973527,516.3947144
"La Amistad","H0369","CORR0263",15962.15212,100,2,80.04838294,2,108.9115337,64.00074005,184.3883209,1318.002405,397,2494,2097,1,"PAN","Panama","PAN",4712.9,2632.327881,87.99852511,63.41973527,516.3947144
"Chiquibul","H0176","CORR0326",17468.40292,41.08995263,6,217.2633231,4,76.50498676,36.46680069,126.2290726,450.5906202,3,1609,1606,2,"BLZ, GTM","Guatemala","GTM",5,581,0,65.5975538,184.5526123
"Chiquibul","H0216","CORR1243",31337.41578,61.18332025,12,261.3918524,5,69.18486138,10.05439663,99.32872009,448.400753,5.658417702,2164,2158.341582,3,"BLZ, GTM, HND","Belize","BLZ",15.1,824.4211426,100,65.5975538,184.5526123
"Chiquibul","H0135","CORR0327",26188.38947,57.65005476,8,231.6352214,5,71.70233405,7.277805328,107.2269897,334.095179,6,2007,2001,3,"BLZ, GTM, HND","Belize","BLZ",36,911.2108154,99.97558008,65.5975538,184.5526123
"Chiquibul","H0220","CORR1245",23954.02338,49.19002659,11,249.0795322,4,76.79216257,36.46680069,126.2290726,517.047696,3,1750,1747,2,"BLZ, GTM","Guatemala","GTM",753.9,1763,11.93223978,65.5975538,184.5526123
"Chiquibul","H0220","CORR0328",20918.51052,44.64567936,10,239.4914539,4,77.00497539,36.46680069,126.2290726,523.5246678,3,1750,1747,2,"BLZ, GTM","Guatemala","GTM",753.9,1763,11.93223978,65.5975538,184.5526123
"Chiquibul","H0176","CORR1242",20503.92522,46.22686487,7,226.8514014,4,76.28874319,36.46680069,126.2290726,446.6141885,3,1609,1606,2,"BLZ, GTM","Guatemala","GTM",5,581,0,65.5975538,184.5526123
"Chiquibul","H0216","CORR1244",31729.2015,61.47798451,12,263.3870384,5,69.25371504,10.05439663,99.32872009,459.1396471,5.658417702,2140.258057,2134.599639,3,"BLZ, GTM, HND","Belize","BLZ",15.1,824.4211426,100,65.5975538,184.5526123
"Chiquibul","H0216","CORR0329",26775.78941,55.00228554,9,248.315913,5,69.2648008,10.05439663,103.0470886,417.1186571,5.658417702,2164,2158.341582,3,"BLZ, GTM, HND","Belize","BLZ",15.1,824.4211426,100,65.5975538,184.5526123
"Chiquibul","H0145","CORR0330",14549.70584,32.37370121,5,229.651004,4,71.29758301,13.84011459,98.47598267,566.120229,186,2463,2277,2,"BLZ, GTM","Guatemala","GTM",5,547,62.35078751,65.5975538,184.5526123
"Chiquibul","H0135","CORR1241",30750.01585,64.11043406,11,244.7111608,5,71.47672773,7.277805328,107.2269897,371.6958458,6,2007,2001,3,"BLZ, GTM, HND","Belize","BLZ",36,911.2108154,99.97558008,65.5975538,184.5526123
"Caracol","H0135","CORR1456",28594.97185,62.42204756,12,233.7257443,5,71.32178752,7.277805328,107.2269897,355.1185143,6,2007,2001,3,"BLZ, GTM, HND","Belize","BLZ",36,911.2108154,99.97558008,66.87028975,175.3926392
"Caracol","H0176","CORR1457",17996.86232,43.00537848,6,214.1220544,4,76.22413267,36.46680069,126.2290726,435.8863647,3,1609,1606,2,"BLZ, GTM","Guatemala","GTM",5,581,0,66.87028975,175.3926392
"Caracol","H0220","CORR1458",21446.97004,46.432217,10,236.3501852,4,76.69483836,36.46680069,126.2290726,511.2592034,3,1750,1747,2,"BLZ, GTM","Guatemala","GTM",753.9,1763,11.93223978,66.87028975,175.3926392
"Caracol","H0216","CORR1460",29182.37031,59.47836529,13,250.4064359,5,68.98630848,10.05439663,99.49775696,435.6641133,5.658417702,2164,2158.341582,3,"BLZ, GTM, HND","Belize","BLZ",15.1,824.4211426,100,66.87028975,175.3926392
"Caracol","H0145","CORR1459",15073.06496,34.04555434,5,226.4339123,4,71.11351609,13.84011459,103.5185013,553.9770461,186,2463,2277,2,"BLZ, GTM","Guatemala","GTM",5,547,62.35078751,66.87028975,175.3926392
"San Bernardo","H0348","CORR0923",16188.4103,46.51040242,7,176.618653,4,50.00818743,1.290573597,115.1384354,850.1093443,2,1643,1641,2,"HND, NIC","Honduras","HND",5,232,100,68.63886898,12
"San Bernardo","H0345","CORR0922",13178.12854,37.97750344,6,176.1892707,4,46.18606806,1.290573597,119.293045,812.8235776,2,2025,2023,2,"HND, NIC","Honduras","HND",62,784.59021,63.38902206,68.63886898,12
"San Bernardo","H0340","CORR0924",13420.18323,33.02269592,6,207.3594055,2,31.62993398,0.579999983,105.2075729,431.4758331,1.307982206,1757,1755.692018,1,"HND","Honduras","HND",5,431.7313232,0,68.63886898,12
"San Bernardo","H0343","CORR0921",5121.436514,17.72171516,4,146.8106391,2,35.42544142,1.290573597,109.004158,602.2738597,2,1766,1764,1,"HND","Honduras","HND",9.2,464,93.54710759,68.63886898,12
"San Bernardo","H0339","CORR0925",10866.88392,27.53586755,6,201.1057723,3,38.88997241,0.579999983,106.1598434,511.5053473,1.307982206,2225,2223.692018,1,"HND","Honduras","HND",69.5,878,16.41297618,68.63886898,12
"Complejo Barra de Santiago","H0344","CORR2257",1250.194069,9.833683121,2,65.22043017,3,62.0828032,8.415180206,98.33625793,873.2096584,3,1784,1781,1,"SLV","El Salvador","SLV",5,608.9749756,84.54636629,68.75070824,19.00211906
"Complejo Barra de Santiago","H0341","CORR2256",1177.878342,11.37243077,2,53.10798259,2,61.42152311,8.415180206,98.33625793,845.8106803,3,1892,1889,1,"SLV","El Salvador","SLV",12.6,669,9.028565817,68.75070824,19.00211906
"Complejo Barra de Santiago","H0324","CORR2260",1902.647594,10.18840665,2,95.95514039,3,47.16215168,5.979370117,113.7786636,650.3477482,3,1674,1671,2,"GTM, SLV","Guatemala","GTM",5.9,484.137207,0,68.75070824,19.00211906
"Complejo Barra de Santiago","H0342","CORR2258",1156.073272,9.418087796,1,62.97556686,3,61.8399262,8.415180206,98.33625793,871.6980841,3,2142,2139,1,"SLV","El Salvador","SLV",24.3,1018,5.161601666,68.75070824,19.00211906
"Complejo Barra de Santiago","H0336","CORR2259",2650.399654,14.96322151,3,90.9958879,2,50.90937312,5.979370117,113.7786636,584.5046198,3,1715,1712,2,"GTM, SLV","Guatemala","GTM",10.9,602,0.164044748,68.75070824,19.00211906
"El Jicarito","H0345","CORR0957",10939.05395,33.47225877,5,165.7844204,3,48.19719227,1.204523683,119.293045,858.3792826,3,2025,2022,2,"HND, NIC","Honduras","HND",62,784.59021,63.38902206,69.07945283,19
"El Jicarito","H0348","CORR0958",13964.37389,42.55538701,6,166.3654488,3,52.38568546,1.204523683,115.1384354,897.4925676,3,1643,1640,2,"HND, NIC","Nicaragua","NIC",5,232,100,69.07945283,19
"El Jicarito","H0339","CORR0959",10505.6638,26.80557029,5,199.5172983,3,38.98049729,1.313266635,106.1598434,517.7039977,1.307982206,2225,2223.692018,1,"HND","Honduras","HND",69.5,878,16.41297618,69.07945283,19
"El Jicarito","H0337","CORR0960",5266.739704,13.92240012,4,192.0570006,2,48.61474489,1.204523683,118.8767319,789.1467109,3,2033,2030,1,"HND","Honduras","HND",48.6,1001,100,69.07945283,19
"El Jicarito","H0343","CORR0956",2884.064953,10.7185108,3,136.5574349,1,37.41725662,1.204523683,109.004158,642.3081376,3,1766,1763,1,"HND","Honduras","HND",9.2,464,93.54710759,69.07945283,19
"Montana de Botaderos Carlos Escaleras Mejia","H0242","CORR0529",11422.41809,56.26090742,3,102.4985944,1,67.89170504,24.28782272,114.7558899,985.9505079,318,1714,1396,1,"HND","Honduras","HND",5,538,100,73.5692163,436.5346069
"Montana de Botaderos Carlos Escaleras Mejia","H0172","CORR0526",2573.907946,100,1,12.88907601,0,67.78682264,39.24454498,86.77590179,879.7096612,322.2698059,1616,1293.730194,1,"HND","Honduras","HND",9.2,371,100,73.5692163,436.5346069
"Montana de Botaderos Carlos Escaleras Mejia","H0262","CORR0530",14570.39726,62.13239759,3,118.3620517,1,71.20117623,24.28782272,133.1450043,1074.898906,318,2225,1907,1,"HND","Honduras","HND",132.4,1192,92.84945584,73.5692163,436.5346069
"Montana de Botaderos Carlos Escaleras Mejia","H0156","CORR0527",8002.408876,49.24532961,1,82.05007359,0,71.16396597,14.02817345,122.6181564,731.6373189,217,1738.41272,1521.41272,1,"HND","Honduras","HND",7.5,784.0059814,0,73.5692163,436.5346069
"Montana de Botaderos Carlos Escaleras Mejia","H0241","CORR0528",10900.1671,54.9100081,3,100.2472265,1,68.43385912,24.28782272,114.7558899,979.4352069,318,1742,1424,1,"HND","Honduras","HND",9.2,592.541748,100,73.5692163,436.5346069
"Omoa","H0149","CORR0544",10761.4207,38.53118511,3,142.006843,3,68.58983195,9.342259407,106.5068665,391.461756,7,1539,1532,1,"HND","Honduras","HND",5,563.2242432,100,74.48453357,526.5435867
"Omoa","H0211","CORR0543",7819.047883,31.07946385,3,128.0703693,1,58.05600554,11.4855938,107.6016235,506.5355412,43.63874817,2030,1986.361252,1,"HND","Honduras","HND",30.2,1110.286743,98.55250315,74.48453357,526.5435867
"Omoa","H0216","CORR0545",11910.9831,51.78953446,4,117.1867942,4,67.14054583,12.72478771,101.817131,796.1116705,138,2164,2026,2,"GTM, HND","Honduras","HND",15.1,824.4211426,100,74.48453357,526.5435867
"Omoa","H0254","CORR0542",7882.949236,37.85274709,4,105.9689822,2,66.4898095,21.70382118,108.5763397,830.6050354,118,2634,2516,1,"HND","Honduras","HND",59.5,1439,100,74.48453357,526.5435867
"Omoa","H0135","CORR0541",3597.026766,100,2,18.17113453,1,68.13700122,35.71839905,95.04383087,928.1940428,132.8318481,2107,1974.168152,1,"HND","Honduras","HND",36,911.2108154,99.97558008,74.48453357,526.5435867
"Laguna de Olomega","H0340","CORR2216",1918.591644,8.986680135,3,108.5869185,1,38.0065763,1.570000052,89.20904541,471.2528259,66,1699,1633,2,"HND, SLV","El Salvador","SLV",5,431.7313232,0,75.79707357,439.6290283
"Laguna de Olomega","H0332","CORR2220",1918.591644,6.239959331,3,156.6728347,1,45.90961378,1.570000052,103.8193207,731.1979222,66,1802,1736,2,"HND, SLV","El Salvador","SLV",7.5,262.7845459,0,75.79707357,439.6290283
"Laguna de Olomega","H0335","CORR2219",1918.591644,6.364520169,3,153.5793302,1,46.81738781,1.570000052,107.8165054,714.6411595,66,1824,1758,2,"HND, SLV","El Salvador","SLV",25.1,454,10.46951981,75.79707357,439.6290283
"Laguna de Olomega","H0346","CORR2217",1767.760904,7.262589268,6,124.2094352,3,59.84877541,4.74343729,102.8655777,525.2796532,24,2016,1992,1,"SLV","El Salvador","SLV",8.4,826,0,75.79707357,439.6290283
"Laguna de Olomega","H0338","CORR2218",5909.145739,21.66786124,5,138.7307477,1,45.88977236,1.570000052,114.2887573,733.1915759,66,1922,1856,2,"HND, SLV","El Salvador","SLV",10.1,500,100,75.79707357,439.6290283
"Shipstern Nature Reserve","H0149","CORR2317",53848.20494,44.98545367,20,609.9852828,9,73.16242436,0.978216588,107.26577,278.8892459,1,1909,1908,3,"BLZ, GTM, HND","Belize","BLZ",5,563.2242432,100,76.915546,18
"Shipstern Nature Reserve","H0131","CORR2320",64536.93347,49.46293927,21,664.6308188,10,73.76231779,0.978216588,113.1534119,358.6676905,1,2087,2086,3,"BLZ, GTM, HND","Belize","BLZ",9.2,975,100,76.915546,18
"Shipstern Nature Reserve","H0131","CORR2319",64963.70498,49.62770192,21,666.7841555,10,73.82253191,0.978216588,110.3909378,365.5998161,1,2087,2086,3,"BLZ, GTM, HND","Belize","BLZ",9.2,975,100,76.915546,18
"Shipstern Nature Reserve","H0135","CORR2316",40849.39692,45.64916187,17,456.2715882,7,74.87611175,0.978216588,107.26577,208.5862982,1,2007,2006,3,"BLZ, GTM, HND","Belize","BLZ",36,911.2108154,99.97558008,76.915546,18
"Shipstern Nature Reserve","H0125","CORR2318",67764.14379,50.68276443,21,680.9676122,10,74.01314262,0.978216588,108.4373703,385.3373236,1,2121,2120,3,"BLZ, GTM, HND","Belize","BLZ",20.1,1310.162292,100,76.915546,18
"Complejo Guija","H0323","CORR2221",2549.625333,33.69638518,3,38.74686139,2,40.37947053,2.572599888,99.39590454,940.9771375,422,1991,1569,1,"SLV","El Salvador","SLV",120.6,1066,70.81115661,78.91697815,133.0283813
"Complejo Guija","H0314","CORR2224",2150.293248,23.53334771,3,46.87274716,1,27.5900602,2.572599888,85.56199646,639.070504,422,1923,1501,2,"GTM, SLV","Guatemala","GTM",5.9,555.4147949,99.95238792,78.91697815,133.0283813
"Complejo Guija","H0285","CORR2225",4854.198202,44.11977015,3,56.33742975,3,49.99549526,2.572599888,97.54188538,1183.821246,422,2259.391602,1837.391602,3,"GTM, HND, SLV","El Salvador","SLV",5,473.3928223,0,78.91697815,133.0283813
"Complejo Guija","H0323","CORR2223",2288.512698,32.95577573,4,35.52391881,3,39.73218604,2.572599888,87.44055176,910.9470523,422,2285,1863,3,"GTM, HND, SLV","El Salvador","SLV",120.6,1066,70.81115661,78.91697815,133.0283813
"Complejo Guija","H0323","CORR2222",2674.875869,41.19456175,3,33.22925079,3,30.31887961,2.572599888,65.76902771,757.5323347,422,1840,1418,2,"GTM, SLV","El Salvador","SLV",120.6,1066,70.81115661,78.91697815,133.0283813
"Complejo Volcanico San Cristobal   Casitas  Chonco","H0337","CORR0699",15777.32653,31.1108324,8,257.7009622,5,42.23757424,1.020089746,118.8767319,615.4657129,3,2033,2030,2,"HND, NIC","Honduras","HND",48.6,1001,100,79.02622658,299.2074738
"Complejo Volcanico San Cristobal   Casitas  Chonco","H0348","CORR0696",11555.04737,34.05132924,4,172.2433147,2,50.84769902,5.000998974,114.9153519,637.1851473,19,1643,1624,1,"NIC","Nicaragua","NIC",5,232,100,79.02622658,299.2074738
"Complejo Volcanico San Cristobal   Casitas  Chonco","H0347","CORR0700",14025.09884,28.10767359,5,253.0607055,3,53.70835894,5.000998974,121.1767273,713.5274597,19,1646,1627,1,"NIC","Nicaragua","NIC",5,331.0843506,100,79.02622658,299.2074738
"Complejo Volcanico San Cristobal   Casitas  Chonco","H0345","CORR0697",12462.80164,29.49637482,3,214.5738362,2,51.32349432,8.883730888,119.293045,642.1068482,19,2025,2006,2,"HND, NIC","Nicaragua","NIC",62,784.59021,63.38902206,79.02622658,299.2074738
"Complejo Volcanico San Cristobal   Casitas  Chonco","H0343","CORR0698",13381.79358,33.65164508,7,202.0497504,4,32.26579281,1.020089746,109.004158,469.0967836,3,1766,1763,2,"HND, NIC","Honduras","HND",9.2,464,93.54710759,79.02622658,299.2074738
"Sistema Lagunar de Tisma","H0347","CORR2093",7818.344462,16.04951133,6,246.3705316,2,55.92506952,4.889476299,115.393425,525.448673,31,1571,1540,1,"NIC","Nicaragua","NIC",5,331.0843506,100,80.70156846,26
"Sistema Lagunar de Tisma","H0350","CORR2094",5899.357275,10.73995092,5,277.2932212,2,63.14582749,1.5,123.9149246,293.8670384,9.36039257,1865,1855.639607,2,"CRI, NIC","Nicaragua","NIC",5,607,64.49062702,80.70156846,26
"Sistema Lagunar de Tisma","H0349","CORR2092",11284.52567,23.9332651,6,238.0730237,3,59.39160336,1.5,122.7548981,295.8054032,9.36039257,1814,1804.639607,2,"CRI, NIC","Nicaragua","NIC",15.9,513.31604,100,80.70156846,26
"Sistema Lagunar de Tisma","H0345","CORR2095",12528.08963,21.71313622,8,291.8622979,2,57.22641431,4.889476299,112.7185211,794.9782022,31,2011.727661,1980.727661,2,"HND, NIC","Nicaragua","NIC",62,784.59021,63.38902206,80.70156846,26
"Sistema Lagunar de Tisma","H0348","CORR2091",10470.1248,22.71674548,8,233.1429461,1,57.14290813,4.889476299,112.7185211,770.9531031,31,1643.109009,1612.109009,1,"NIC","Nicaragua","NIC",5,232,100,80.70156846,26
"Cerro Cola Blanca","H0241","CORR0977",32002.97649,85.63716717,5,188.0706303,4,80.02824014,20.08543968,125.8112259,392.6063085,101,1742,1641,2,"HND, NIC","Honduras","HND",9.2,592.541748,100,84.1940898,412.3172607
"Cerro Cola Blanca","H0242","CORR0978",32761.71926,85.92297709,5,191.9564667,4,80.07732172,20.08543968,125.8112259,400.5704058,101,1679.437256,1578.437256,2,"HND, NIC","Honduras","HND",5,538,100,84.1940898,412.3172607
"Cerro Cola Blanca","H0262","CORR0980",38310.19544,87.71121502,5,219.9859866,4,83.56414741,20.08543968,141.0408173,574.3395015,101,2261,2160,2,"HND, NIC","Honduras","HND",132.4,1192,92.84945584,84.1940898,412.3172607
"Cerro Cola Blanca","H0262","CORR0979",35804.63081,86.96336981,5,207.3335786,4,81.84772989,20.08543968,133.1450043,484.9942619,101,2225,2124,2,"HND, NIC","Honduras","HND",132.4,1192,92.84945584,84.1940898,412.3172607
"Cerro Cola Blanca","H0347","CORR0976",27373.5327,73.3843938,3,187.9286453,2,85.72923965,36.07313538,133.8718719,493.7814074,113,1633,1520,1,"NIC","Nicaragua","NIC",5,331.0843506,100,84.1940898,412.3172607
"Barras de Cuero y Salado","H0131","CORR0763",2797.862332,55.89658337,2,25.29180667,2,57.02011084,9.22423172,100.512001,461.61104,2,1786.025879,1784.025879,1,"HND","Honduras","HND",9.2,975,100,84.62282091,14
"Barras de Cuero y Salado","H0142","CORR0764",3084.857698,60.68543308,2,25.59621495,2,55.62263683,11.90747643,89.35710907,537.6991484,2,1891.234497,1889.234497,1,"HND","Honduras","HND",121.5,1244,100,84.62282091,14
"Barras de Cuero y Salado","H0125","CORR0761",3619.666144,63.97715733,2,28.56948026,2,60.05942315,11.90747643,101.3415756,510.4511669,2,2121,2119,1,"HND","Honduras","HND",20.1,1310.162292,100,84.62282091,14
"Barras de Cuero y Salado","H0142","CORR0765",4273.550565,67.70912002,2,31.83414467,2,62.08291862,11.90747643,114.9584427,701.6819346,2,2023.656372,2021.656372,1,"HND","Honduras","HND",121.5,1244,100,84.62282091,14
"Barras de Cuero y Salado","H0131","CORR0762",2888.146833,56.67799642,2,25.77164742,2,59.26175409,9.22423172,106.7504196,506.2102303,2,2038,2036,1,"HND","Honduras","HND",9.2,975,100,84.62282091,14
"Area de Conservacion Guanacaste","H0350","CORR2287",5870.195932,46.07142936,3,64.18650389,2,68.12767276,11.70009899,115.39711,726.4799483,87,1881,1794,1,"CRI","Costa Rica","CRI",5,607,64.49062702,87.39251493,517.5856934
"Area de Conservacion Guanacaste","H0353","CORR2290",16911.0881,44.53374941,9,191.301002,4,74.05899484,11.70009899,136.3749542,838.6364137,87,2215,2128,1,"CRI","Costa Rica","CRI",169.2,1491.418457,90.57193592,87.39251493,517.5856934
"Area de Conservacion Guanacaste","H0351","CORR2288",15491.84379,54.5182437,8,143.2031926,3,73.80077909,11.70009899,126.5728378,812.0902618,87,1881,1794,1,"CRI","Costa Rica","CRI",35.2,516.050415,96.60847685,87.39251493,517.5856934
"Area de Conservacion Guanacaste","H0352","CORR2289",17595.6036,57.65335921,8,153.7531844,3,75.17360013,11.70009899,126.5728378,870.0125517,87,1881,1794,1,"CRI","Costa Rica","CRI",29.3,624,97.67301636,87.39251493,517.5856934
"Area de Conservacion Guanacaste","H0349","CORR2286",2268.892683,33.05023742,2,34.56693161,2,61.85615173,18.97581291,111.9588013,448.9898019,87,1774,1687,1,"CRI","Costa Rica","CRI",15.9,513.31604,100,87.39251493,517.5856934
"Estero Padre Ramos","H0338","CORR0679",16746.91521,33.7292931,8,252.8868513,3,33.28995719,0.579999983,109.9041214,370.7978699,1,2206.871094,2205.871094,2,"HND, NIC","Honduras","HND",10.1,500,100,88.43041947,94
"Estero Padre Ramos","H0348","CORR0680",21032.21975,47.85250862,10,223.1448078,5,47.67808171,0.569553673,115.1384354,690.9228023,1,1643,1642,2,"HND, NIC","Nicaragua","NIC",5,232,100,88.43041947,94
"Estero Padre Ramos","H0340","CORR0676",19208.13256,38.72381207,8,252.8960502,3,31.13475292,0.579999983,105.2075729,356.0649118,1,1757,1756,2,"HND, NIC","Honduras","HND",5,431.7313232,0,88.43041947,94
"Estero Padre Ramos","H0343","CORR0677",9951.910055,26.16716186,7,193.2609708,3,36.34932309,0.569553673,109.004158,476.9244014,1,1766,1765,2,"HND, NIC","Honduras","HND",9.2,464,93.54710759,88.43041947,94
"Estero Padre Ramos","H0339","CORR0678",16654.83325,34.39085029,8,246.642417,4,37.12097113,0.579999983,106.1598434,419.4678452,1,2225,2224,2,"HND, NIC","Honduras","HND",69.5,878,16.41297618,88.43041947,94
"Bahia de Chame","H0375","CORR1640",27977.52162,63.51395779,5,221.1594743,4,81.37489933,13.8927145,119.61866,305.094164,5,1719,1714,1,"PAN","Panama","PAN",5,391,0,88.89267135,126
"Bahia de Chame","H0373","CORR1636",14966.27691,50.85317766,4,147.7297147,5,74.4087056,13.8927145,117.8496857,557.1996618,5,1594.310791,1589.310791,1,"PAN","Panama","PAN",5.9,564,83.67962271,88.89267135,126
"Bahia de Chame","H0377","CORR1637",23243.88047,58.09074302,5,200.9319181,6,79.20660901,13.8927145,136.7779083,552.9269679,5,1607.741089,1602.741089,1,"PAN","Panama","PAN",10.9,419.1104736,0,88.89267135,126
"Bahia de Chame","H0372","CORR1639",27977.52162,64.28846957,5,218.5236025,4,81.11012983,13.8927145,119.61866,288.4590789,5,1813,1808,1,"PAN","Panama","PAN",5.9,459.3896484,0,88.89267135,126
"Bahia de Chame","H0377","CORR1638",23243.88047,57.74017391,5,202.1347723,6,79.38335129,13.8927145,136.7779083,557.7734044,5,1617,1612,1,"PAN","Panama","PAN",10.9,419.1104736,0,88.89267135,126
"Complejo Volcanico Pilas   El Hoyo","H0347","CORR0708",9845.936775,21.22422511,7,234.9014641,4,52.87296305,1.320000052,123.6364822,663.6282745,41,1578,1537,1,"NIC","Nicaragua","NIC",5,331.0843506,100,89.4031156,485.8127441
"Complejo Volcanico Pilas   El Hoyo","H0337","CORR0710",8835.724562,15.8109631,6,283.6578947,1,45.92956327,9.127408981,118.8767319,769.2812779,27,2033,2006,2,"HND, NIC","Nicaragua","NIC",48.6,1001,100,89.4031156,485.8127441
"Complejo Volcanico Pilas   El Hoyo","H0345","CORR0707",10720.60153,25.55017554,4,213.0178851,1,47.21607819,8.883730888,119.293045,600.7748967,27,2025,1998,2,"HND, NIC","Nicaragua","NIC",62,784.59021,63.38902206,89.4031156,485.8127441
"Complejo Volcanico Pilas   El Hoyo","H0343","CORR0709",6453.05017,13.54264348,5,241.9117497,0,40.80826795,9.127408981,109.004158,655.5423507,27,1766,1739,2,"HND, NIC","Nicaragua","NIC",9.2,464,93.54710759,89.4031156,485.8127441
"Complejo Volcanico Pilas   El Hoyo","H0348","CORR0706",9056.097249,32.42197016,4,141.6342323,1,45.17690802,3.946752548,111.0184937,689.2556235,65,1643,1578,1,"NIC","Nicaragua","NIC",5,232,100,89.4031156,485.8127441
"Rio Pacuare","H0357","CORR1381",4238.151063,78.98334406,3,26.80445769,4,89.64763841,66.26911163,118.8887787,824.0268406,210,1673,1463,1,"CRI","Costa Rica","CRI",5,476,0,89.51460264,496.4173584
"Rio Pacuare","H0359","CORR1383",3417.940351,44.27144332,3,38.64883026,4,90.24924575,63.0643692,119.5801239,925.1064085,210,1712,1502,1,"CRI","Costa Rica","CRI",14.2,538,0,89.51460264,496.4173584
"Rio Pacuare","H0360","CORR1385",4077.657133,51.65577352,3,39.40548264,4,85.52714619,44.90074921,136.0450287,870.9311748,210,1923,1713,1,"CRI","Costa Rica","CRI",65.3,953,51.88379152,89.51460264,496.4173584
"Rio Pacuare","H0369","CORR1384",2916.712068,36.98039993,4,39.44385644,4,87.91184509,54.54794693,148.9217682,857.1623294,210,1628,1418,1,"CRI","Costa Rica","CRI",4712.9,2632.327881,87.99852511,89.51460264,496.4173584
"Rio Pacuare","H0355","CORR1382",4335.655976,65.18036607,3,33.34567968,3,74.05473953,31.22096634,101.4091949,786.8318178,182,2124,1942,1,"CRI","Costa Rica","CRI",228.7,2285,98.84571188,89.51460264,496.4173584
"de la Playona y la Loma de Caleta","H0386","CORR1693",20179.6619,93.53243621,5,108.263188,1,82.23440185,33.76396561,125.5021362,502.9041367,17,1649,1632,2,"COL, PAN","Panama","PAN",6.7,463.1594238,57.95553502,90.84776367,205
"Cerro Hoya","H0377","CORR0212",10108.29447,23.78087861,4,213.3720981,3,78.47651929,11.79533958,143.4278564,301.8811477,1,1466.751587,1465.751587,1,"PAN","Panama","PAN",10.9,419.1104736,0,91.26475417,555.8911133
"Cerro Hoya","H0372","CORR0215",10108.29447,22.31426236,4,227.3920155,3,79.15275576,11.79533958,143.4278564,379.7072146,1,1813,1812,1,"PAN","Panama","PAN",5.9,459.3896484,0,91.26475417,555.8911133
"Cerro Hoya","H0373","CORR0211",12085.61196,24.98337634,5,242.807039,4,76.82412063,11.79533958,143.4278564,350.0427636,1,1649,1648,1,"PAN","Panama","PAN",5.9,564,83.67962271,91.26475417,555.8911133
"Cerro Hoya","H0375","CORR0214",10108.29447,22.74325683,4,223.0918465,3,77.27308833,11.79533958,143.4278564,307.1188881,1,1719,1718,1,"PAN","Panama","PAN",5,391,0,91.26475417,555.8911133
"Cerro Hoya","H0377","CORR0213",10108.29447,23.61900767,4,214.8430273,3,78.64116994,11.79533958,143.4278564,313.23338,1,1617,1616,1,"PAN","Panama","PAN",10.9,419.1104736,0,91.26475417,555.8911133
"La Tronosa","H0377","CORR1343",11670.68018,27.61724815,4,212.1275221,2,76.32354973,11.79533958,153.2255402,297.5941037,1,1617,1616,1,"PAN","Panama","PAN",10.9,419.1104736,0,96.61172724,564.4721069
"La Tronosa","H0375","CORR1344",11670.68018,26.58096806,4,220.3763413,2,74.85249709,11.79533958,125.9570007,292.0050437,1,1719,1718,1,"PAN","Panama","PAN",5,391,0,96.61172724,564.4721069
